from_id,to_id
100391|1|V000004,1870
100392|1|V000004,1870
100393|1|V000004,1849
100394|1|V000004,1835
100395|1|V000004,1821
100396|1|V000004,1835
100397|1|V000004,1828
100398|1|V000004,1821
100399|1|V000004,1863
100400|1|V000004,1863
100401|1|V000004,1863
100402|1|V000004,1863
100403|1|V000004,1828
100404|1|V000004,1821
100405|1|V000004,1863
100406|1|V000004,1863
100407|1|V000004,1828
100408|1|V000004,1807
100409|1|V000004,1863
100410|1|V000004,1856
100411|1|V000004,1870
100412|1|V000004,1835
100413|1|V000004,1821
100414|1|V000004,1835
100415|1|V000004,1807
100416|1|V000004,1821
100417|1|V000004,1835
100418|1|V000004,1842
100419|1|V000004,1863
100420|1|V000004,1842
100421|1|V000004,1842
100422|1|V000004,1856
100423|1|V000004,1814
100424|1|V000004,1870
100425|1|V000004,1849
100426|1|V000004,1842
100427|1|V000005,1905
100428|1|V000005,1884
100429|1|V000005,1877
100430|1|V000005,1919
100431|1|V000005,1884
100432|1|V000005,1877
100433|1|V000005,1940
100434|1|V000005,1926
100435|1|V000005,1884
100436|1|V000005,1940
100437|1|V000005,1884
100438|1|V000005,1905
100439|1|V000005,1926
100440|1|V000005,1933
100441|1|V000005,1877
100442|1|V000005,1877
100443|1|V000005,1905
100444|1|V000005,1898
100445|1|V000005,1891
100446|1|V000005,1884
100447|1|V000005,1933
100448|1|V000005,1905
100449|1|V000005,1912
100450|1|V000005,1940
100451|1|V000005,1912
100452|1|V000005,1940
100453|1|V000005,1877
100454|1|V000005,1905
100455|1|V000005,1926
100456|1|V000005,1933
100457|1|V000005,1891
100458|1|V000005,1884
100459|1|V000005,1940
100460|1|V000005,1933
100461|1|V000005,1891
100462|1|V000005,1905
100463|1|V000005,1912
100464|1|V000005,1891
100465|1|V000005,1940
100466|1|V000005,1926
100467|1|V000005,1905
100468|1|V000005,1919
100469|1|V000005,1912
100470|1|V000005,1905
100471|1|V000005,1912
100472|1|V000005,1905
100473|1|V000005,1912
100474|1|V000005,1940
100475|1|V000005,1898
100476|1|V000005,1891
100477|1|V000005,1898
100478|1|V000005,1926
100479|1|V000005,1877
100480|1|V000005,1891
100481|1|V000005,1905
100482|1|V000005,1940
100483|1|V000005,1884
100484|1|V000005,1891
100485|1|V000005,1891
100486|1|V000005,1926
100487|1|V000005,1891
100488|1|V000005,1919
100489|1|V000005,1940
100490|1|V000005,1884
100491|1|V000005,1933
100492|1|V000005,1933
100493|1|V000005,1919
100494|1|V000005,1912
100495|1|V000005,1884
100496|1|V000005,1884
100497|1|V000005,1898
100498|1|V000005,1933
100499|1|V000005,1919
100500|1|V000005,1905
100501|1|V000005,1940
100502|1|V000005,1919
100503|1|V000005,1933
100504|1|V000005,1912
100505|1|V000005,1898
100506|1|V000005,1898
100507|1|V000005,1940
100508|1|V000005,1877
100509|1|V000005,1919
100510|1|V000005,1940
100511|1|V000005,1933
100512|1|V000005,1926
100513|1|V000005,1905
100514|1|V000005,1898
100515|1|V000005,1877
100516|1|V000005,1912
100517|1|V000005,1877
100518|1|V000005,1905
100519|1|V000005,1912
100520|1|V000005,1926
100521|1|V000005,1919
100522|1|V000005,1912
100523|1|V000005,1940
100524|1|V000005,1926
100525|1|V000005,1926
100526|1|V000005,1905
100527|1|V000005,1912
100528|1|V000005,1905
100529|1|V000005,1884
100530|1|V000005,1898
100531|1|V000005,1926
100532|1|V000005,1898
100533|1|V000005,1912
100534|1|V000005,1926
100535|1|V000005,1926
100536|1|V000005,1905
100537|1|V000005,1905
100538|1|V000005,1933
100539|1|V000005,1933
100540|1|V000005,1926
100541|1|V000006,1947
100542|1|V000006,1982
100543|1|V000006,1975
100544|1|V000006,1982
100545|1|V000006,1982
100546|1|V000006,1961
100547|1|V000006,1975
100548|1|V000006,1968
100549|1|V000006,1947
100550|1|V000006,2003
100551|1|V000006,2003
100552|1|V000006,1947
100553|1|V000006,1996
100554|1|V000006,2003
100555|1|V000006,1954
100556|1|V000006,2010
100557|1|V000006,1982
100558|1|V000006,1954
100559|1|V000006,1961
100560|1|V000006,2010
100561|1|V000006,1982
100562|1|V000006,2010
100563|1|V000006,2010
100564|1|V000006,1947
100565|1|V000006,1968
100566|1|V000006,2003
100567|1|V000006,1954
100568|1|V000006,1975
100569|1|V000006,1961
100570|1|V000006,1982
100571|1|V000006,1975
100572|1|V000006,1961
100573|1|V000006,1989
100574|1|V000006,1996
100575|1|V000006,1982
100576|1|V000006,2003
100577|1|V000006,1996
100578|1|V000006,1975
100579|1|V000006,1968
100580|1|V000006,2003
100581|1|V000006,1989
100582|1|V000006,2003
100583|1|V000006,1975
100584|1|V000006,1968
100585|1|V000006,1996
100586|1|V000006,1968
100587|1|V000006,1961
100588|1|V000006,1947
100589|1|V000006,1982
100590|1|V000006,1996
100591|1|V000006,1947
100592|1|V000006,1961
100593|1|V000006,1947
100594|1|V000006,1996
100595|1|V000006,1954
100596|1|V000006,1975
100597|1|V000006,2003
100598|1|V000006,1968
100599|1|V000006,1989
100600|1|V000006,1954
100601|1|V000006,1996
100602|1|V000006,1968
100603|1|V000006,1947
100604|1|V000006,1954
100605|1|V000006,1996
100606|1|V000006,1975
100607|1|V000006,1975
100608|1|V000006,2003
100609|1|V000006,2003
100610|1|V000006,1975
100611|1|V000006,1989
100612|1|V000006,2010
100613|1|V000006,1989
100614|1|V000006,1961
100615|1|V000006,1954
100616|1|V000006,1961
100617|1|V000006,1954
100618|1|V000006,2003
100619|1|V000006,1968
100620|1|V000006,1996
100621|1|V000006,1982
100622|1|V000006,1947
100623|1|V000006,1975
100624|1|V000006,1954
100625|1|V000006,2003
100626|1|V000006,2003
100627|1|V000006,1982
100628|1|V000006,1961
100629|1|V000006,1961
100630|1|V000006,1982
100631|1|V000007,2059
100632|1|V000007,2080
100633|1|V000007,2045
100634|1|V000007,2017
100635|1|V000007,2045
100636|1|V000007,2017
100637|1|V000007,2073
100638|1|V000007,2024
100639|1|V000007,2052
100640|1|V000007,2024
100641|1|V000007,2052
100642|1|V000007,2024
100643|1|V000007,2059
100644|1|V000007,2059
100645|1|V000007,2080
100646|1|V000007,2017
100647|1|V000007,2038
100648|1|V000007,2080
100649|1|V000007,2059
100650|1|V000007,2017
100651|1|V000007,2059
100652|1|V000007,2073
100653|1|V000007,2073
100654|1|V000007,2024
100655|1|V000007,2024
100656|1|V000007,2038
100657|1|V000007,2031
100658|1|V000007,2080
100659|1|V000007,2031
100660|1|V000007,2038
100661|1|V000007,2017
100662|1|V000007,2066
100663|1|V000007,2038
100664|1|V000007,2080
100665|1|V000007,2059
100666|1|V000007,2031
100667|1|V000007,2045
100668|1|V000007,2059
100669|1|V000007,2024
100670|1|V000007,2038
100671|1|V000007,2052
100672|1|V000007,2038
100673|1|V000007,2017
100674|1|V000007,2059
100675|1|V000007,2038
100676|1|V000007,2045
100677|1|V000007,2073
100678|1|V000007,2031
100679|1|V000007,2038
100680|1|V000007,2080
100681|1|V000007,2080
100682|1|V000007,2045
100683|1|V000007,2059
100684|1|V000007,2031
100685|1|V000007,2031
100686|1|V000007,2052
100687|1|V000007,2066
100688|1|V000007,2031
100689|1|V000007,2080
100690|1|V000007,2080
100691|1|V000007,2066
100692|1|V000007,2031
100693|1|V000007,2038
100694|1|V000007,2059
100695|1|V000007,2024
100696|1|V000007,2066
100697|1|V000007,2059
100698|1|V000007,2059
100699|1|V000007,2073
100700|1|V000007,2024
100701|1|V000007,2073
100702|1|V000007,2059
100703|1|V000007,2045
100704|1|V000007,2066
100705|1|V000007,2073
100706|1|V000007,2024
100707|1|V000007,2073
100708|1|V000007,2031
100709|1|V000007,2066
100710|1|V000007,2024
100711|1|V000007,2024
100712|1|V000007,2080
100713|1|V000007,2031
100714|1|V000007,2031
100715|1|V000007,2059
100716|1|V000007,2031
100717|1|V000007,2080
100718|1|V000007,2073
100719|1|V000007,2038
100720|1|V000007,2024
100721|1|V000007,2038
100722|1|V000007,2017
100723|1|V000007,2017
100724|1|V000007,2080
100725|1|V000007,2031
100726|1|V000007,2024
100727|1|V000007,2024
100728|1|V000007,2066
100729|1|V000007,2073
100730|1|V000007,2017
100731|1|V000007,2024
100732|1|V000007,2059
100733|1|V000007,2080
100734|1|V000007,2073
100735|1|V000007,2080
100736|1|V000007,2024
100737|1|V000007,2080
100738|1|V000007,2073
100739|1|V000007,2045
100740|1|V000007,2073
100741|1|V000007,2080
100742|1|V000007,2052
100743|1|V000007,2031
100744|1|V000007,2052
100745|1|V000007,2073
100746|1|V000007,2073
100747|1|V000007,2024
100748|1|V000007,2059
100749|1|V000007,2059
100750|1|V000007,2052
100751|1|V000008,2108
100752|1|V000008,2143
100753|1|V000008,2108
100754|1|V000008,2143
100755|1|V000008,2115
100756|1|V000008,2143
100757|1|V000008,2136
100758|1|V000008,2115
100759|1|V000008,2122
100760|1|V000008,2115
100761|1|V000008,2115
100762|1|V000008,2115
100763|1|V000008,2143
100764|1|V000008,2122
100765|1|V000008,2150
100766|1|V000008,2143
100767|1|V000008,2094
100768|1|V000008,2150
100769|1|V000008,2150
100770|1|V000008,2094
100771|1|V000008,2101
100772|1|V000008,2094
100773|1|V000008,2136
100774|1|V000008,2115
100775|1|V000008,2122
100776|1|V000008,2136
100777|1|V000008,2150
100778|1|V000008,2122
100779|1|V000008,2136
100780|1|V000008,2143
100781|1|V000008,2108
100782|1|V000008,2150
100783|1|V000008,2094
100784|1|V000008,2094
100785|1|V000008,2136
100786|1|V000008,2094
100787|1|V000008,2122
100788|1|V000008,2101
100789|1|V000008,2101
100790|1|V000008,2150
100791|1|V000008,2115
100792|1|V000008,2122
100793|1|V000008,2129
100794|1|V000008,2143
100795|1|V000008,2087
100796|1|V000008,2129
100797|1|V000008,2136
100798|1|V000008,2129
100799|1|V000008,2101
100800|1|V000008,2129
100801|1|V000008,2136
100802|1|V000008,2150
100803|1|V000008,2129
100804|1|V000008,2150
100805|1|V000008,2115
100806|1|V000008,2087
100807|1|V000008,2136
100808|1|V000008,2115
100809|1|V000008,2094
100810|1|V000008,2143
100811|1|V000008,2143
100812|1|V000008,2150
100813|1|V000008,2115
100814|1|V000008,2150
100815|1|V000008,2150
100816|1|V000008,2087
100817|1|V000008,2115
100818|1|V000008,2087
100819|1|V000008,2101
100820|1|V000008,2108
100821|1|V000008,2122
100822|1|V000008,2136
100823|1|V000008,2136
100824|1|V000008,2087
100825|1|V000008,2101
100826|1|V000008,2108
100827|1|V000008,2101
100828|1|V000008,2129
100829|1|V000008,2094
100830|1|V000008,2150
100831|1|V000008,2115
100832|1|V000008,2136
100833|1|V000008,2108
100834|1|V000008,2143
100835|1|V000008,2094
100836|1|V000008,2115
100837|1|V000008,2108
100838|1|V000008,2094
100839|1|V000008,2101
100840|1|V000008,2136
100841|1|V000008,2129
100842|1|V000008,2115
100843|1|V000008,2129
100844|1|V000008,2101
100845|1|V000008,2150
100846|1|V000008,2143
100847|1|V000008,2136
100848|1|V000008,2150
100849|1|V000008,2101
100850|1|V000008,2115
100851|1|V000008,2087
100852|1|V000008,2129
100853|1|V000008,2143
100854|1|V000008,2094
100855|1|V000008,2115
100856|1|V000008,2122
100857|1|V000008,2115
100858|1|V000008,2108
100859|1|V000008,2136
100860|1|V000008,2101
100861|1|V000008,2094
100862|1|V000008,2136
100863|1|V000008,2087
100864|1|V000008,2136
100865|1|V000008,2150
100866|1|V000008,2136
100867|1|V000008,2087
100868|1|V000008,2087
100869|1|V000008,2150
100870|1|V000008,2094
100871|1|V000008,2108
100872|1|V000008,2122
100873|1|V000008,2122
100874|1|V000008,2150
100875|1|V000008,2129
100876|1|V000008,2108
100877|1|V000009,2199
100878|1|V000009,2157
100879|1|V000009,2185
100880|1|V000009,2171
100881|1|V000009,2199
100882|1|V000009,2220
100883|1|V000009,2192
100884|1|V000009,2213
100885|1|V000009,2213
100886|1|V000009,2185
100887|1|V000009,2206
100888|1|V000009,2192
100889|1|V000009,2206
100890|1|V000009,2171
100891|1|V000009,2206
100892|1|V000009,2178
100893|1|V000009,2199
100894|1|V000009,2206
100895|1|V000009,2220
100896|1|V000009,2178
100897|1|V000009,2171
100898|1|V000009,2164
100899|1|V000009,2178
100900|1|V000009,2171
100901|1|V000009,2199
100902|1|V000009,2206
100903|1|V000009,2178
100904|1|V000009,2171
100905|1|V000009,2157
100906|1|V000009,2199
100907|1|V000009,2206
100908|1|V000009,3025
100909|1|V000009,2185
100910|1|V000009,2997
100911|1|V000009,3025
100912|1|V000009,3025
100913|1|V000009,3025
100914|1|V000009,3025
100915|1|V000009,3025
100916|1|V000009,2997
100917|1|V000009,2213
100918|1|V000009,2164
100919|1|V000009,2192
100920|1|V000009,3025
100921|1|V000009,2213
100922|1|V000009,3025
100923|1|V000009,2192
100924|1|V000009,2157
100925|1|V000009,2213
100926|1|V000009,2185
100927|1|V000009,2178
100928|1|V000009,2171
100929|1|V000009,2185
100930|1|V000009,2213
100931|1|V000009,2171
100932|1|V000009,2185
100933|1|V000009,2997
100934|1|V000009,2206
100935|1|V000009,2206
100936|1|V000009,2171
100937|1|V000009,2157
100938|1|V000009,2171
100939|1|V000009,2171
100940|1|V000009,2206
100941|1|V000009,2997
100942|1|V000009,2213
100943|1|V000009,2199
100944|1|V000009,2171
100945|1|V000009,2997
100946|1|V000009,2997
100947|1|V000009,2192
100948|1|V000009,2171
100949|1|V000009,2220
100950|1|V000009,2157
100951|1|V000009,2185
100952|1|V000009,2997
100953|1|V000009,2178
100954|1|V000009,2997
100955|1|V000009,2192
100956|1|V000009,2206
100957|1|V000009,3025
100958|1|V000009,3025
100959|1|V000009,2171
100960|1|V000009,2185
100961|1|V000009,2220
100962|1|V000009,2199
100963|1|V000009,2178
100964|1|V000009,2157
100965|1|V000009,2206
100966|1|V000009,2171
100967|1|V000010,2234
100968|1|V000010,2276
100969|1|V000010,2255
100970|1|V000010,2290
100971|1|V000010,2234
100972|1|V000010,2241
100973|1|V000010,2262
100974|1|V000010,2227
100975|1|V000010,2283
100976|1|V000010,2290
100977|1|V000010,2255
100978|1|V000010,2283
100979|1|V000010,2283
100980|1|V000010,2241
100981|1|V000010,2283
100982|1|V000010,2283
100983|1|V000010,2234
100984|1|V000010,2262
100985|1|V000010,2290
100986|1|V000010,2227
100987|1|V000010,2248
100988|1|V000010,2234
100989|1|V000010,2227
100990|1|V000010,2255
100991|1|V000010,2234
100992|1|V000010,2241
100993|1|V000010,2290
100994|1|V000010,2248
100995|1|V000010,2227
100996|1|V000010,2283
100997|1|V000010,2283
100998|1|V000010,2241
100999|1|V000010,2269
101000|1|V000010,2262
101001|1|V000010,2262
101002|1|V000010,2262
101003|1|V000010,3032
101004|1|V000010,2283
101005|1|V000010,2234
101006|1|V000010,2241
101007|1|V000010,2269
101008|1|V000010,2241
101009|1|V000010,2234
101010|1|V000010,2269
101011|1|V000010,2255
101012|1|V000010,3004
101013|1|V000010,2269
101014|1|V000010,2234
101015|1|V000010,2227
101016|1|V000010,2241
101017|1|V000010,2290
101018|1|V000010,2276
101019|1|V000010,2276
101020|1|V000010,2283
101021|1|V000010,2269
101022|1|V000010,2227
101023|1|V000010,3032
101024|1|V000010,2276
101025|1|V000010,3004
101026|1|V000010,2283
101027|1|V000010,2290
101028|1|V000010,2227
101029|1|V000010,2227
101030|1|V000010,2269
101031|1|V000010,3004
101032|1|V000010,2234
101033|1|V000010,2262
101034|1|V000010,3004
101035|1|V000010,2255
101036|1|V000010,2269
101037|1|V000010,2234
101038|1|V000010,3004
101039|1|V000010,2248
101040|1|V000010,2283
101041|1|V000010,2269
101042|1|V000010,2234
101043|1|V000010,2276
101044|1|V000010,2283
101045|1|V000010,2248
101046|1|V000010,3004
101047|1|V000010,2241
101048|1|V000010,2255
101049|1|V000010,2290
101050|1|V000010,2241
101051|1|V000010,2269
101052|1|V000010,3004
101053|1|V000010,3004
101054|1|V000010,2248
101055|1|V000010,2276
101056|1|V000010,2248
101057|1|V000010,3004
101058|1|V000010,2227
101059|1|V000010,2255
101060|1|V000010,3004
101061|1|V000010,2248
101062|1|V000010,2283
101063|1|V000010,2255
101064|1|V000010,2262
101065|1|V000010,2269
101066|1|V000010,2276
101067|1|V000010,2283
101068|1|V000010,2269
101069|1|V000010,2262
101070|1|V000011,2360
101071|1|V000011,2318
101072|1|V000011,2304
101073|1|V000011,2297
101074|1|V000011,2325
101075|1|V000011,2318
101076|1|V000011,2339
101077|1|V000011,2346
101078|1|V000011,2304
101079|1|V000011,2332
101080|1|V000011,2346
101081|1|V000011,2346
101082|1|V000011,2325
101083|1|V000011,2353
101084|1|V000011,2360
101085|1|V000011,2346
101086|1|V000011,2332
101087|1|V000011,2311
101088|1|V000011,2318
101089|1|V000011,2346
101090|1|V000011,2339
101091|1|V000011,2332
101092|1|V000011,2339
101093|1|V000011,2304
101094|1|V000011,2325
101095|1|V000011,2360
101096|1|V000011,2339
101097|1|V000011,2325
101098|1|V000011,2360
101099|1|V000011,2311
101100|1|V000011,2339
101101|1|V000011,2304
101102|1|V000011,2360
101103|1|V000011,2297
101104|1|V000011,3011
101105|1|V000011,2360
101106|1|V000011,2346
101107|1|V000011,2311
101108|1|V000011,2325
101109|1|V000011,2360
101110|1|V000011,2339
101111|1|V000011,2353
101112|1|V000011,2297
101113|1|V000011,2325
101114|1|V000011,2297
101115|1|V000011,2346
101116|1|V000011,2304
101117|1|V000011,2311
101118|1|V000011,2318
101119|1|V000011,2311
101120|1|V000011,3011
101121|1|V000011,2339
101122|1|V000011,2311
101123|1|V000011,2346
101124|1|V000011,2332
101125|1|V000011,2332
101126|1|V000011,2311
101127|1|V000011,3039
101128|1|V000011,2339
101129|1|V000011,2304
101130|1|V000011,2325
101131|1|V000011,2325
101132|1|V000011,3011
101133|1|V000011,2353
101134|1|V000011,2325
101135|1|V000011,2332
101136|1|V000011,2297
101137|1|V000011,3011
101138|1|V000011,3011
101139|1|V000011,2304
101140|1|V000011,3011
101141|1|V000011,2325
101142|1|V000011,2353
101143|1|V000011,3011
101144|1|V000011,2360
101145|1|V000011,2311
101146|1|V000011,2339
101147|1|V000011,3011
101148|1|V000011,2318
101149|1|V000011,3011
101150|1|V000011,2304
101151|1|V000011,3011
101152|1|V000011,2360
101153|1|V000011,2325
101154|1|V000011,2297
101155|1|V000011,2346
101156|1|V000011,2318
101157|1|V000011,2339
101158|1|V000011,2346
101159|1|V000011,2318
101160|1|V000011,2332
101161|1|V000011,2339
101162|1|V000011,2325
101163|1|V000011,3039
101164|1|V000011,2318
101165|1|V000011,2332
