from_id,to_id
V000007|202606|ADVA|,202606
V000007|202606|ALTI|,202606
V000007|202606|ATMF|,202606
V000007|202606|DCCR|,202606
V000007|202606|EDK|,202606
V000007|202606|ELIS|EQ,202606
V000007|202606|ELIS|OP,202606
V000007|202606|FGXX|,202606
V000007|202606|FMXX|,202606
V000007|202606|ITMF|,202606
V000007|202606|JPMC|,202606
V000007|202606|LEND|SBL,202606
V000007|202606|LIFE|,202606
V000007|202606|MAP|,202606
V000007|202606|MMKT|,202606
V000007|202606|OIS1|,202606
V000007|202606|OISC|,202606
V000007|202606|PCS|,202606
V000007|202606|PRDP|,202606
V000007|202606|STRT|,202606
V000007|202606|VARI|,202606
V000008|202604|ADVA|,202604
V000008|202604|ALTI|,202604
V000008|202604|ATMF|,202604
V000008|202604|DCCR|,202604
V000008|202604|ELIS|OP,202604
V000008|202604|FCCD|,202604
V000008|202604|FCOT|,202604
V000008|202604|FGXX|,202604
V000008|202604|FIX|,202604
V000008|202604|FMXX|,202604
V000008|202604|JPMC|,202604
V000008|202604|LEND|SBL,202604
V000008|202604|LIFE|,202604
V000008|202604|MMKT|,202604
V000008|202604|MUFD|,202604
V000008|202604|OIS1|,202604
V000008|202604|OISC|,202604
V000008|202604|PRDP|,202604
V000008|202604|STRT|,202604
V000008|202604|UMA|,202604
V000008|202604|VARI|,202604
V000008|202605|ADVA|,202605
V000008|202605|ALTI|,202605
V000008|202605|ATMF|,202605
V000008|202605|DCCR|,202605
V000008|202605|ELIS|OP,202605
V000008|202605|FCCD|,202605
V000008|202605|FCOT|,202605
V000008|202605|FGXX|,202605
V000008|202605|FIX|,202605
V000008|202605|FMXX|,202605
V000008|202605|JPMC|,202605
V000008|202605|LEND|SBL,202605
V000008|202605|LIFE|,202605
V000008|202605|MMKT|,202605
V000008|202605|MUFD|,202605
V000008|202605|OIS1|,202605
V000008|202605|OISC|,202605
V000008|202605|PRDP|,202605
V000008|202605|STRT|,202605
V000008|202605|UMA|,202605
V000008|202605|VARI|,202605
V000008|202606|ADVA|,202606
V000008|202606|ALTI|,202606
V000008|202606|ATMF|,202606
V000008|202606|DCCR|,202606
V000008|202606|ELIS|OP,202606
V000008|202606|FCCD|,202606
V000008|202606|FCOT|,202606
V000008|202606|FCXX|,202606
V000008|202606|FGXX|,202606
V000008|202606|FIX|,202606
V000008|202606|FMXX|,202606
V000008|202606|JPMC|,202606
V000008|202606|LEND|SBL,202606
V000008|202606|LIFE|,202606
V000008|202606|MMKT|,202606
V000008|202606|MUFD|,202606
V000008|202606|OIS1|,202606
V000008|202606|OISC|,202606
V000008|202606|PRDP|,202606
V000008|202606|STRT|,202606
V000008|202606|UMA|,202606
V000008|202606|VARI|,202606
V000009|202604|ALTI|,202604
V000009|202604|DCCR|,202604
V000009|202604|ELIS|OP,202604
V000009|202604|FCOT|,202604
V000009|202604|FCXX|,202604
V000009|202604|FIX|,202604
V000009|202604|FMXX|,202604
V000009|202604|ITMF|,202604
V000009|202604|JPMC|,202604
V000009|202604|LEND|MGN,202604
V000009|202604|LIFE|,202604
V000009|202604|MUFD|,202604
V000009|202604|OISC|,202604
V000009|202604|PCS|,202604
V000009|202604|STRT|,202604
V000009|202604|VARI|,202604
V000009|202605|529T|,202605
V000009|202605|ALTI|,202605
V000009|202605|DAF|,202605
V000009|202605|DCCR|,202605
V000009|202605|ELIS|OP,202605
V000009|202605|FCOT|,202605
V000009|202605|FCXX|,202605
V000009|202605|FIX|,202605
V000009|202605|FMXX|,202605
V000009|202605|ITMF|,202605
V000009|202605|JPMC|,202605
V000009|202605|LEND|MGN,202605
V000009|202605|LIFE|,202605
V000009|202605|MUFD|,202605
V000009|202605|OISC|,202605
V000009|202605|PCS|,202605
V000009|202605|STRT|,202605
V000009|202605|UMA|,202605
V000009|202605|VARI|,202605
V000009|202606|ALTI|,202606
V000009|202606|DCCR|,202606
V000009|202606|ELIS|OP,202606
V000009|202606|FCOT|,202606
V000009|202606|FCXX|,202606
V000009|202606|FIX|,202606
V000009|202606|FMXX|,202606
V000009|202606|ITMF|,202606
V000009|202606|JPMC|,202606
V000009|202606|LEND|MGN,202606
V000009|202606|LIFE|,202606
V000009|202606|MUFD|,202606
V000009|202606|OISC|,202606
V000009|202606|PCS|,202606
V000009|202606|STRT|,202606
V000009|202606|VARI|,202606
V000010|202604|ATMF|,202604
V000010|202604|DAF|,202604
V000010|202604|DCCR|,202604
V000010|202604|ELIS|EQ,202604
V000010|202604|ELIS|OP,202604
V000010|202604|FCCD|,202604
V000010|202604|FCOT|,202604
V000010|202604|FCXX|,202604
V000010|202604|FMXX|,202604
V000010|202604|JPMC|,202604
V000010|202604|LEND|SBL,202604
V000010|202604|LIFE|,202604
V000010|202604|MAP|,202604
V000010|202604|MMKT|,202604
V000010|202604|OISC|,202604
V000010|202604|PRDP|,202604
V000010|202604|STRT|,202604
V000010|202604|VARI|,202604
V000010|202605|ATMF|,202605
V000010|202605|DAF|,202605
V000010|202605|DCCR|,202605
V000010|202605|ELIS|EQ,202605
V000010|202605|ELIS|OP,202605
V000010|202605|FCCD|,202605
V000010|202605|FCOT|,202605
V000010|202605|FCXX|,202605
V000010|202605|FMXX|,202605
V000010|202605|JPMC|,202605
V000010|202605|LEND|SBL,202605
V000010|202605|LIFE|,202605
V000010|202605|MAP|,202605
V000010|202605|MMKT|,202605
V000010|202605|OISC|,202605
V000010|202605|PRDP|,202605
V000010|202605|STRT|,202605
V000010|202605|VARI|,202605
V000010|202606|ATMF|,202606
V000010|202606|DAF|,202606
V000010|202606|DCCR|,202606
V000010|202606|ELIS|EQ,202606
V000010|202606|ELIS|OP,202606
V000010|202606|FCCD|,202606
V000010|202606|FCOT|,202606
V000010|202606|FCXX|,202606
V000010|202606|FMXX|,202606
V000010|202606|JPMC|,202606
V000010|202606|LEND|SBL,202606
V000010|202606|LIFE|,202606
V000010|202606|MAP|,202606
V000010|202606|MMKT|,202606
V000010|202606|OISC|,202606
V000010|202606|PRDP|,202606
V000010|202606|STRT|,202606
V000010|202606|VARI|,202606
V000011|202604|ADVA|,202604
V000011|202604|ALTI|,202604
V000011|202604|ATMF|,202604
V000011|202604|DAF|,202604
V000011|202604|DCCR|,202604
V000011|202604|FCCD|,202604
V000011|202604|FCXX|,202604
V000011|202604|FGXX|,202604
V000011|202604|ITMF|,202604
V000011|202604|LEND|MGN,202604
V000011|202604|LEND|SBL,202604
V000011|202604|LIFE|,202604
V000011|202604|MMKT|,202604
V000011|202604|MUFD|,202604
V000011|202604|OIS1|,202604
V000011|202604|PCS|,202604
V000011|202604|PRDP|,202604
V000011|202604|VARI|,202604
V000011|202605|ADVA|,202605
V000011|202605|ALTI|,202605
V000011|202605|ATMF|,202605
V000011|202605|DAF|,202605
V000011|202605|DCCR|,202605
V000011|202605|ELIS|EQ,202605
V000011|202605|FCCD|,202605
V000011|202605|FCXX|,202605
V000011|202605|FGXX|,202605
V000011|202605|ITMF|,202605
V000011|202605|LEND|MGN,202605
V000011|202605|LEND|SBL,202605
V000011|202605|LIFE|,202605
V000011|202605|MAP|,202605
V000011|202605|MMKT|,202605
V000011|202605|MUFD|,202605
V000011|202605|OIS1|,202605
V000011|202605|OISC|,202605
V000011|202605|PCS|,202605
V000011|202605|PRDP|,202605
V000011|202605|VARI|,202605
V000011|202606|ADVA|,202606
V000011|202606|ALTI|,202606
V000011|202606|ATMF|,202606
V000011|202606|DAF|,202606
V000011|202606|DCCR|,202606
V000011|202606|FCCD|,202606
V000011|202606|FCXX|,202606
V000011|202606|FGXX|,202606
V000011|202606|ITMF|,202606
V000011|202606|LEND|MGN,202606
V000011|202606|LEND|SBL,202606
V000011|202606|LIFE|,202606
V000011|202606|MAP|,202606
V000011|202606|MMKT|,202606
V000011|202606|MUFD|,202606
V000011|202606|OIS1|,202606
V000011|202606|OISC|,202606
V000011|202606|PCS|,202606
V000011|202606|PRDP|,202606
V000011|202606|VARI|,202606
V000012|202604|ADVA|,202604
V000012|202604|ALTI|,202604
V000012|202604|ATMF|,202604
V000012|202604|EDK|,202604
V000012|202604|ELIS|EQ,202604
V000012|202604|ELIS|OP,202604
V000012|202604|FCCD|,202604
V000012|202604|FCOT|,202604
V000012|202604|FIX|,202604
V000012|202604|LEND|MGN,202604
V000012|202604|MAP|,202604
V000012|202604|MMKT|,202604
V000012|202604|OISC|,202604
V000012|202604|STRT|,202604
V000012|202604|VARI|,202604
V000012|202605|ADVA|,202605
V000012|202605|ALTI|,202605
V000012|202605|ATMF|,202605
V000012|202605|EDK|,202605
V000012|202605|ELIS|EQ,202605
V000012|202605|ELIS|OP,202605
V000012|202605|FCCD|,202605
V000012|202605|FCOT|,202605
V000012|202605|FIX|,202605
V000012|202605|LEND|MGN,202605
V000012|202605|MAP|,202605
V000012|202605|MMKT|,202605
V000012|202605|OISC|,202605
V000012|202605|STRT|,202605
V000012|202605|UMA|,202605
V000012|202605|VARI|,202605
V000012|202606|ADVA|,202606
V000012|202606|ALTI|,202606
V000012|202606|ATMF|,202606
V000012|202606|EDK|,202606
V000012|202606|ELIS|EQ,202606
V000012|202606|ELIS|OP,202606
V000012|202606|FCCD|,202606
V000012|202606|FCOT|,202606
V000012|202606|FGXX|,202606
V000012|202606|FIX|,202606
V000012|202606|LEND|MGN,202606
V000012|202606|MAP|,202606
V000012|202606|MMKT|,202606
V000012|202606|OISC|,202606
V000012|202606|STRT|,202606
V000012|202606|VARI|,202606
V000013|202604|529T|,202604
V000013|202604|ADVA|,202604
V000013|202604|ALTI|,202604
V000013|202604|ATMF|,202604
V000013|202604|DAF|,202604
V000013|202604|DCCR|,202604
V000013|202604|EDK|,202604
V000013|202604|ELIS|EQ,202604
V000013|202604|ELIS|OP,202604
V000013|202604|FCCD|,202604
V000013|202604|FMXX|,202604
V000013|202604|ITMF|,202604
V000013|202604|JPMC|,202604
V000013|202604|LEND|SBL,202604
V000013|202604|LIFE|,202604
V000013|202604|OISC|,202604
V000013|202604|PCS|,202604
V000013|202604|PRDP|,202604
V000014|202604|ALTI|,202604
V000014|202604|ATMF|,202604
V000014|202604|DAF|,202604
V000014|202604|EDK|,202604
V000014|202604|ELIS|OP,202604
V000014|202604|FCCD|,202604
V000014|202604|FGXX|,202604
V000014|202604|FIX|,202604
V000014|202604|LIFE|,202604
V000014|202604|MAP|,202604
V000014|202604|MMKT|,202604
V000014|202604|OIS1|,202604
V000014|202604|OISC|,202604
V000014|202604|PCS|,202604
V000014|202604|STRT|,202604
V000014|202604|UMA|,202604
V000014|202604|VARI|,202604
V000014|202605|ALTI|,202605
V000014|202605|ATMF|,202605
V000014|202605|DAF|,202605
V000014|202605|DCCR|,202605
V000014|202605|EDK|,202605
V000014|202605|ELIS|OP,202605
V000014|202605|FCCD|,202605
V000014|202605|FGXX|,202605
V000014|202605|FIX|,202605
V000014|202605|LIFE|,202605
V000014|202605|MAP|,202605
V000014|202605|MMKT|,202605
V000014|202605|OIS1|,202605
V000014|202605|OISC|,202605
V000014|202605|PCS|,202605
V000014|202605|STRT|,202605
V000014|202605|UMA|,202605
V000014|202605|VARI|,202605
V000014|202606|ALTI|,202606
V000014|202606|ATMF|,202606
V000014|202606|DAF|,202606
V000014|202606|EDK|,202606
V000014|202606|ELIS|OP,202606
V000014|202606|FCCD|,202606
V000014|202606|FCXX|,202606
V000014|202606|FGXX|,202606
V000014|202606|FIX|,202606
V000014|202606|LIFE|,202606
V000014|202606|MAP|,202606
V000014|202606|MMKT|,202606
V000014|202606|OIS1|,202606
V000014|202606|OISC|,202606
V000014|202606|PCS|,202606
V000014|202606|STRT|,202606
V000014|202606|UMA|,202606
V000014|202606|VARI|,202606
V000015|202604|ADVA|,202604
V000015|202604|ATMF|,202604
V000015|202604|DAF|,202604
V000015|202604|DCCR|,202604
V000015|202604|EDK|,202604
V000015|202604|ELIS|EQ,202604
V000015|202604|ELIS|OP,202604
V000015|202604|FCCD|,202604
V000015|202604|FIX|,202604
V000015|202604|FMXX|,202604
V000015|202604|ITMF|,202604
V000015|202604|LEND|SBL,202604
V000015|202604|MMKT|,202604
V000015|202604|PRDP|,202604
V000015|202604|UMA|,202604
V000015|202604|VARI|,202604
V000015|202605|529T|,202605
V000015|202605|ADVA|,202605
V000015|202605|ATMF|,202605
V000015|202605|DAF|,202605
V000015|202605|DCCR|,202605
V000015|202605|EDK|,202605
V000015|202605|ELIS|EQ,202605
V000015|202605|ELIS|OP,202605
V000015|202605|FCCD|,202605
V000015|202605|FIX|,202605
V000015|202605|FMXX|,202605
V000015|202605|ITMF|,202605
V000015|202605|JPMC|,202605
V000015|202605|LEND|SBL,202605
V000015|202605|MMKT|,202605
V000015|202605|PRDP|,202605
V000015|202605|UMA|,202605
V000015|202605|VARI|,202605
V000015|202606|529T|,202606
V000015|202606|ADVA|,202606
V000015|202606|ATMF|,202606
V000015|202606|DAF|,202606
V000015|202606|DCCR|,202606
V000015|202606|EDK|,202606
V000015|202606|ELIS|EQ,202606
V000015|202606|ELIS|OP,202606
V000015|202606|FCCD|,202606
V000015|202606|FIX|,202606
V000015|202606|FMXX|,202606
V000015|202606|ITMF|,202606
V000015|202606|LEND|SBL,202606
V000015|202606|MMKT|,202606
V000015|202606|OISC|,202606
V000015|202606|PRDP|,202606
V000015|202606|UMA|,202606
V000015|202606|VARI|,202606
V000016|202604|ADVA|,202604
V000016|202604|DAF|,202604
V000016|202604|DCCR|,202604
V000016|202604|EDK|,202604
V000016|202604|ELIS|OP,202604
V000016|202604|FCCD|,202604
V000016|202604|FGXX|,202604
V000016|202604|ITMF|,202604
V000016|202604|JPMC|,202604
V000016|202604|LEND|SBL,202604
V000016|202604|MAP|,202604
V000016|202604|OIS1|,202604
V000016|202604|OISC|,202604
V000016|202604|PRDP|,202604
V000016|202604|STRT|,202604
V000016|202604|UMA|,202604
V000016|202605|ADVA|,202605
V000016|202605|ATMF|,202605
V000016|202605|DAF|,202605
V000016|202605|DCCR|,202605
V000016|202605|EDK|,202605
V000016|202605|ELIS|OP,202605
V000016|202605|FCCD|,202605
V000016|202605|FCXX|,202605
V000016|202605|FGXX|,202605
V000016|202605|ITMF|,202605
V000016|202605|JPMC|,202605
V000016|202605|LEND|SBL,202605
V000016|202605|MAP|,202605
V000016|202605|OIS1|,202605
V000016|202605|OISC|,202605
V000016|202605|PRDP|,202605
V000016|202605|STRT|,202605
V000016|202605|UMA|,202605
V000016|202606|ADVA|,202606
V000016|202606|DAF|,202606
V000016|202606|DCCR|,202606
V000016|202606|EDK|,202606
V000016|202606|ELIS|OP,202606
V000016|202606|FCCD|,202606
V000016|202606|FGXX|,202606
V000016|202606|ITMF|,202606
V000016|202606|JPMC|,202606
V000016|202606|LEND|SBL,202606
V000016|202606|MAP|,202606
V000016|202606|OIS1|,202606
V000016|202606|OISC|,202606
V000016|202606|PRDP|,202606
V000016|202606|STRT|,202606
V000016|202606|UMA|,202606
V000017|202604|ALTI|,202604
V000017|202604|ATMF|,202604
V000017|202604|ELIS|EQ,202604
V000017|202604|ELIS|OP,202604
V000017|202604|FCCD|,202604
V000017|202604|FCOT|,202604
V000017|202604|FGXX|,202604
V000017|202604|FIX|,202604
V000017|202604|FMXX|,202604
V000017|202604|ITMF|,202604
V000017|202604|JPMC|,202604
V000017|202604|LEND|MGN,202604
V000017|202604|LEND|SBL,202604
V000017|202604|OIS1|,202604
V000017|202604|PCS|,202604
V000017|202604|PRDP|,202604
V000017|202604|STRT|,202604
V000017|202604|UMA|,202604
V000017|202604|VARI|,202604
V000017|202605|ALTI|,202605
V000017|202605|ATMF|,202605
V000017|202605|ELIS|EQ,202605
V000017|202605|ELIS|OP,202605
V000017|202605|FCCD|,202605
V000017|202605|FCOT|,202605
V000017|202605|FGXX|,202605
V000017|202605|FIX|,202605
V000017|202605|FMXX|,202605
V000017|202605|ITMF|,202605
V000017|202605|JPMC|,202605
V000017|202605|LEND|MGN,202605
V000017|202605|LEND|SBL,202605
V000017|202605|OIS1|,202605
V000017|202605|PCS|,202605
V000017|202605|PRDP|,202605
V000017|202605|STRT|,202605
V000017|202605|UMA|,202605
V000017|202605|VARI|,202605
V000017|202606|ALTI|,202606
V000017|202606|ATMF|,202606
