from_id,to_id
100178|1|V000002,RPG004
100179|1|V000002,RPG010
100180|1|V000002,RPG005
100181|1|V000002,RPG004
100183|1|V000002,RPG005
100187|1|V000002,RPG004
100190|1|V000002,RPG010
100194|1|V000002,RPG004
100202|1|V000003,RPG008
100203|1|V000003,RPG008
100209|1|V000003,RPG012
100223|1|V000003,RPG012
100225|1|V000003,RPG008
100230|1|V000003,RPG008
100232|1|V000003,RPG008
100238|1|V000003,RPG012
100239|1|V000003,RPG008
100250|1|V000003,RPG012
100253|1|V000003,RPG008
100255|1|V000003,RPG008
100258|1|V000003,RPG008
100265|1|V000003,RPG012
100270|1|V000003,RPG012
100274|1|V000003,RPG008
100275|1|V000003,RPG012
100280|1|V000003,RPG008
100304|1|V000003,RPG012
100306|1|V000003,RPG012
100313|1|V000003,RPG012
100316|1|V000003,RPG008
100319|1|V000003,RPG012
100323|1|V000003,RPG012
100325|1|V000003,RPG008
100329|1|V000003,RPG008
100331|1|V000004,RPG009
100332|1|V000004,RPG009
100340|1|V000004,RPG015
100341|1|V000004,RPG009
100342|1|V000004,RPG009
100352|1|V000004,RPG010
100354|1|V000004,RPG010
100356|1|V000004,RPG010
100358|1|V000004,RPG010
100359|1|V000004,RPG015
100360|1|V000004,RPG015
100361|1|V000004,RPG009
100365|1|V000004,RPG009
100370|1|V000004,RPG009
100376|1|V000004,RPG010
100385|1|V000004,RPG010
100387|1|V000004,RPG010
100389|1|V000004,RPG009
100393|1|V000004,RPG015
100408|1|V000004,RPG009
100415|1|V000004,RPG009
100423|1|V000004,RPG010
100425|1|V000004,RPG015
100427|1|V000005,RPG016
100429|1|V000005,RPG012
100432|1|V000005,RPG012
100438|1|V000005,RPG016
100441|1|V000005,RPG012
100442|1|V000005,RPG012
100443|1|V000005,RPG016
100444|1|V000005,RPG015
100448|1|V000005,RPG016
100449|1|V000005,RPG017
100451|1|V000005,RPG017
100453|1|V000005,RPG012
100454|1|V000005,RPG016
100462|1|V000005,RPG016
100463|1|V000005,RPG017
100467|1|V000005,RPG016
100469|1|V000005,RPG017
100470|1|V000005,RPG016
100471|1|V000005,RPG017
100472|1|V000005,RPG016
100473|1|V000005,RPG017
100475|1|V000005,RPG015
100477|1|V000005,RPG015
100479|1|V000005,RPG012
100481|1|V000005,RPG016
100494|1|V000005,RPG017
100497|1|V000005,RPG015
100500|1|V000005,RPG016
100504|1|V000005,RPG017
100505|1|V000005,RPG015
100506|1|V000005,RPG015
100508|1|V000005,RPG012
100513|1|V000005,RPG016
100514|1|V000005,RPG015
100515|1|V000005,RPG012
100516|1|V000005,RPG017
100517|1|V000005,RPG012
100518|1|V000005,RPG016
100519|1|V000005,RPG017
100522|1|V000005,RPG017
100526|1|V000005,RPG016
100527|1|V000005,RPG017
100528|1|V000005,RPG016
100530|1|V000005,RPG015
100532|1|V000005,RPG015
100533|1|V000005,RPG017
100536|1|V000005,RPG016
100537|1|V000005,RPG016
100542|1|V000006,RPG020
100543|1|V000006,RPG019
100544|1|V000006,RPG020
100545|1|V000006,RPG020
100547|1|V000006,RPG019
100550|1|V000006,RPG023
100551|1|V000006,RPG023
100553|1|V000006,RPG022
100554|1|V000006,RPG023
100556|1|V000006,RPG024
100557|1|V000006,RPG020
100560|1|V000006,RPG024
100561|1|V000006,RPG020
100562|1|V000006,RPG024
100563|1|V000006,RPG024
100566|1|V000006,RPG023
100568|1|V000006,RPG019
100570|1|V000006,RPG020
100571|1|V000006,RPG019
100573|1|V000006,RPG021
100574|1|V000006,RPG022
100575|1|V000006,RPG020
100576|1|V000006,RPG023
100577|1|V000006,RPG022
100578|1|V000006,RPG019
100580|1|V000006,RPG023
100581|1|V000006,RPG021
100582|1|V000006,RPG023
100583|1|V000006,RPG019
100585|1|V000006,RPG022
100589|1|V000006,RPG020
100590|1|V000006,RPG022
100594|1|V000006,RPG022
100596|1|V000006,RPG019
100597|1|V000006,RPG023
100599|1|V000006,RPG021
100601|1|V000006,RPG022
100605|1|V000006,RPG022
100606|1|V000006,RPG019
100607|1|V000006,RPG019
100608|1|V000006,RPG023
100609|1|V000006,RPG023
100610|1|V000006,RPG019
100611|1|V000006,RPG021
100612|1|V000006,RPG024
100613|1|V000006,RPG021
100618|1|V000006,RPG023
100620|1|V000006,RPG022
100621|1|V000006,RPG020
100623|1|V000006,RPG019
100625|1|V000006,RPG023
100626|1|V000006,RPG023
100627|1|V000006,RPG020
100630|1|V000006,RPG020
100631|1|V000007,RPG024
100632|1|V000007,RPG027
100637|1|V000007,RPG026
100639|1|V000007,RPG023
100641|1|V000007,RPG023
100643|1|V000007,RPG024
100644|1|V000007,RPG024
100645|1|V000007,RPG027
100647|1|V000007,RPG021
100648|1|V000007,RPG027
100649|1|V000007,RPG024
100651|1|V000007,RPG024
100652|1|V000007,RPG026
100653|1|V000007,RPG026
100656|1|V000007,RPG021
100657|1|V000007,RPG020
100658|1|V000007,RPG027
100659|1|V000007,RPG020
100660|1|V000007,RPG021
100662|1|V000007,RPG025
100663|1|V000007,RPG021
100664|1|V000007,RPG027
100665|1|V000007,RPG024
100666|1|V000007,RPG020
100668|1|V000007,RPG024
100670|1|V000007,RPG021
100671|1|V000007,RPG023
100672|1|V000007,RPG021
100674|1|V000007,RPG024
100675|1|V000007,RPG021
100677|1|V000007,RPG026
100678|1|V000007,RPG020
100679|1|V000007,RPG021
100680|1|V000007,RPG027
100681|1|V000007,RPG027
100683|1|V000007,RPG024
100684|1|V000007,RPG020
100685|1|V000007,RPG020
100686|1|V000007,RPG023
100687|1|V000007,RPG025
100688|1|V000007,RPG020
100689|1|V000007,RPG027
100690|1|V000007,RPG027
100691|1|V000007,RPG025
100692|1|V000007,RPG020
100693|1|V000007,RPG021
100694|1|V000007,RPG024
100696|1|V000007,RPG025
100697|1|V000007,RPG024
100698|1|V000007,RPG024
100699|1|V000007,RPG026
100701|1|V000007,RPG026
100702|1|V000007,RPG024
100704|1|V000007,RPG025
100705|1|V000007,RPG026
100707|1|V000007,RPG026
100708|1|V000007,RPG020
100709|1|V000007,RPG025
100712|1|V000007,RPG027
100713|1|V000007,RPG020
100714|1|V000007,RPG020
100715|1|V000007,RPG024
100716|1|V000007,RPG020
100717|1|V000007,RPG027
100718|1|V000007,RPG026
100719|1|V000007,RPG021
100721|1|V000007,RPG021
100724|1|V000007,RPG027
100725|1|V000007,RPG020
100728|1|V000007,RPG025
100729|1|V000007,RPG026
100732|1|V000007,RPG024
100733|1|V000007,RPG027
100734|1|V000007,RPG026
100735|1|V000007,RPG027
100737|1|V000007,RPG027
100738|1|V000007,RPG026
100740|1|V000007,RPG026
100741|1|V000007,RPG027
100742|1|V000007,RPG023
100743|1|V000007,RPG020
100744|1|V000007,RPG023
100745|1|V000007,RPG026
100746|1|V000007,RPG026
100748|1|V000007,RPG024
100749|1|V000007,RPG024
100750|1|V000007,RPG023
100751|1|V000008,RPG024
100752|1|V000008,RPG001
100753|1|V000008,RPG024
100754|1|V000008,RPG001
100756|1|V000008,RPG001
100759|1|V000008,RPG026
100763|1|V000008,RPG001
100764|1|V000008,RPG026
100765|1|V000008,RPG002
100766|1|V000008,RPG001
100768|1|V000008,RPG002
100769|1|V000008,RPG002
100775|1|V000008,RPG026
100777|1|V000008,RPG002
100778|1|V000008,RPG026
100780|1|V000008,RPG001
100781|1|V000008,RPG024
100782|1|V000008,RPG002
100787|1|V000008,RPG026
100790|1|V000008,RPG002
100792|1|V000008,RPG026
100793|1|V000008,RPG027
100794|1|V000008,RPG001
100795|1|V000008,RPG021
100796|1|V000008,RPG027
100798|1|V000008,RPG027
100800|1|V000008,RPG027
100802|1|V000008,RPG002
100803|1|V000008,RPG027
100804|1|V000008,RPG002
100806|1|V000008,RPG021
100810|1|V000008,RPG001
100811|1|V000008,RPG001
100812|1|V000008,RPG002
100814|1|V000008,RPG002
100815|1|V000008,RPG002
100816|1|V000008,RPG021
100818|1|V000008,RPG021
100820|1|V000008,RPG024
100821|1|V000008,RPG026
100824|1|V000008,RPG021
100826|1|V000008,RPG024
100828|1|V000008,RPG027
100830|1|V000008,RPG002
100833|1|V000008,RPG024
100834|1|V000008,RPG001
100837|1|V000008,RPG024
100841|1|V000008,RPG027
100843|1|V000008,RPG027
100845|1|V000008,RPG002
100846|1|V000008,RPG001
100848|1|V000008,RPG002
100851|1|V000008,RPG021
100852|1|V000008,RPG027
100853|1|V000008,RPG001
100856|1|V000008,RPG026
100858|1|V000008,RPG024
100863|1|V000008,RPG021
100865|1|V000008,RPG002
100867|1|V000008,RPG021
100868|1|V000008,RPG021
100869|1|V000008,RPG002
100871|1|V000008,RPG024
100872|1|V000008,RPG026
100873|1|V000008,RPG026
100874|1|V000008,RPG002
100875|1|V000008,RPG027
100876|1|V000008,RPG024
100877|1|V000009,RPG002
100878|1|V000009,RPG024
100879|1|V000009,RPG000
100881|1|V000009,RPG002
100882|1|V000009,RPG005
100886|1|V000009,RPG000
100892|1|V000009,RPG027
100893|1|V000009,RPG002
100895|1|V000009,RPG005
100896|1|V000009,RPG027
100898|1|V000009,RPG025
100899|1|V000009,RPG027
100901|1|V000009,RPG002
100903|1|V000009,RPG027
100905|1|V000009,RPG024
100906|1|V000009,RPG002
100909|1|V000009,RPG000
100918|1|V000009,RPG025
100924|1|V000009,RPG024
100926|1|V000009,RPG000
100927|1|V000009,RPG027
100929|1|V000009,RPG000
100932|1|V000009,RPG000
100937|1|V000009,RPG024
100943|1|V000009,RPG002
100949|1|V000009,RPG005
100950|1|V000009,RPG024
100951|1|V000009,RPG000
100953|1|V000009,RPG027
100960|1|V000009,RPG000
100961|1|V000009,RPG005
100962|1|V000009,RPG002
100963|1|V000009,RPG027
100964|1|V000009,RPG024
100967|1|V000010,RPG000
100971|1|V000010,RPG000
100972|1|V000010,RPG001
100973|1|V000010,RPG004
100975|1|V000010,RPG007
100978|1|V000010,RPG007
100979|1|V000010,RPG007
100980|1|V000010,RPG001
100981|1|V000010,RPG007
100982|1|V000010,RPG007
100983|1|V000010,RPG000
100984|1|V000010,RPG004
100987|1|V000010,RPG002
100988|1|V000010,RPG000
100991|1|V000010,RPG000
100992|1|V000010,RPG001
100994|1|V000010,RPG002
100996|1|V000010,RPG007
100997|1|V000010,RPG007
100998|1|V000010,RPG001
100999|1|V000010,RPG005
101000|1|V000010,RPG004
101001|1|V000010,RPG004
101002|1|V000010,RPG004
101004|1|V000010,RPG007
101005|1|V000010,RPG000
101006|1|V000010,RPG001
101007|1|V000010,RPG005
101008|1|V000010,RPG001
101009|1|V000010,RPG000
101010|1|V000010,RPG005
101013|1|V000010,RPG005
101014|1|V000010,RPG000
101016|1|V000010,RPG001
101020|1|V000010,RPG007
101021|1|V000010,RPG005
101026|1|V000010,RPG007
101030|1|V000010,RPG005
101032|1|V000010,RPG000
101033|1|V000010,RPG004
101036|1|V000010,RPG005
101037|1|V000010,RPG000
101039|1|V000010,RPG002
101040|1|V000010,RPG007
101041|1|V000010,RPG005
101042|1|V000010,RPG000
101044|1|V000010,RPG007
101045|1|V000010,RPG002
101047|1|V000010,RPG001
101050|1|V000010,RPG001
101051|1|V000010,RPG005
101054|1|V000010,RPG002
101056|1|V000010,RPG002
101061|1|V000010,RPG002
101062|1|V000010,RPG007
101064|1|V000010,RPG004
101065|1|V000010,RPG005
101067|1|V000010,RPG007
101068|1|V000010,RPG005
101069|1|V000010,RPG004
101070|1|V000011,RPG011
101073|1|V000011,RPG002
101074|1|V000011,RPG006
101076|1|V000011,RPG008
101079|1|V000011,RPG007
101082|1|V000011,RPG006
101084|1|V000011,RPG011
101086|1|V000011,RPG007
101090|1|V000011,RPG008
101091|1|V000011,RPG007
101092|1|V000011,RPG008
101094|1|V000011,RPG006
101095|1|V000011,RPG011
101096|1|V000011,RPG008
101097|1|V000011,RPG006
101098|1|V000011,RPG011
101100|1|V000011,RPG008
101102|1|V000011,RPG011
101103|1|V000011,RPG002
101105|1|V000011,RPG011
101108|1|V000011,RPG006
101109|1|V000011,RPG011
101110|1|V000011,RPG008
101112|1|V000011,RPG002
101113|1|V000011,RPG006
101114|1|V000011,RPG002
101121|1|V000011,RPG008
101124|1|V000011,RPG007
101125|1|V000011,RPG007
101128|1|V000011,RPG008
101130|1|V000011,RPG006
101131|1|V000011,RPG006
101134|1|V000011,RPG006
101135|1|V000011,RPG007
101136|1|V000011,RPG002
101141|1|V000011,RPG006
101144|1|V000011,RPG011
101146|1|V000011,RPG008
101152|1|V000011,RPG011
101153|1|V000011,RPG006
101154|1|V000011,RPG002
101157|1|V000011,RPG008
101160|1|V000011,RPG007
101161|1|V000011,RPG008
101162|1|V000011,RPG006
101165|1|V000011,RPG007
101172|1|V000011,RPG011
101174|1|V000011,RPG008
101179|1|V000012,RPG005
101180|1|V000012,RPG013
101182|1|V000012,RPG014
101183|1|V000012,RPG005
101187|1|V000012,RPG011
101188|1|V000012,RPG013
101190|1|V000012,RPG011
101191|1|V000012,RPG011
101192|1|V000012,RPG005
101193|1|V000012,RPG006
101194|1|V000012,RPG011
101195|1|V000012,RPG014
101196|1|V000012,RPG009
101197|1|V000012,RPG009
101198|1|V000012,RPG009
101202|1|V000012,RPG011
101203|1|V000012,RPG013
101204|1|V000012,RPG013
101205|1|V000012,RPG013
101210|1|V000012,RPG014
101211|1|V000012,RPG014
101213|1|V000012,RPG006
101215|1|V000012,RPG006
101217|1|V000012,RPG014
101218|1|V000012,RPG014
101221|1|V000012,RPG013
101223|1|V000012,RPG014
101224|1|V000012,RPG009
101227|1|V000012,RPG009
101228|1|V000012,RPG006
101230|1|V000012,RPG011
101236|1|V000012,RPG014
101238|1|V000012,RPG013
101239|1|V000012,RPG013
101242|1|V000012,RPG014
101247|1|V000012,RPG014
101248|1|V000012,RPG009
101249|1|V000012,RPG009
101251|1|V000012,RPG013
101252|1|V000012,RPG005
101253|1|V000012,RPG005
101254|1|V000012,RPG009
101255|1|V000012,RPG013
101258|1|V000012,RPG011
101260|1|V000012,RPG005
101261|1|V000012,RPG009
101262|1|V000012,RPG014
101263|1|V000012,RPG014
101264|1|V000013,RPG010
101265|1|V000013,RPG011
101267|1|V000013,RPG013
101269|1|V000013,RPG017
101270|1|V000013,RPG014
101274|1|V000013,RPG013
101276|1|V000013,RPG011
101277|1|V000013,RPG011
101278|1|V000013,RPG011
101279|1|V000013,RPG015
101280|1|V000013,RPG011
101281|1|V000013,RPG017
101282|1|V000013,RPG017
101283|1|V000013,RPG010
101285|1|V000013,RPG017
101286|1|V000013,RPG014
101287|1|V000013,RPG014
101288|1|V000013,RPG015
101295|1|V000013,RPG011
101296|1|V000013,RPG013
101297|1|V000013,RPG017
101299|1|V000013,RPG013
101300|1|V000014,RPG016
101301|1|V000014,RPG011
101302|1|V000014,RPG017
101303|1|V000014,RPG012
101304|1|V000014,RPG020
101305|1|V000014,RPG020
101306|1|V000014,RPG011
101308|1|V000014,RPG017
101309|1|V000014,RPG011
101311|1|V000014,RPG011
101314|1|V000014,RPG011
101315|1|V000014,RPG016
101316|1|V000014,RPG016
101317|1|V000014,RPG017
101319|1|V000014,RPG020
101320|1|V000014,RPG020
101321|1|V000014,RPG016
101324|1|V000014,RPG017
101328|1|V000014,RPG011
101329|1|V000014,RPG017
101333|1|V000014,RPG017
101334|1|V000014,RPG016
101335|1|V000014,RPG012
101337|1|V000014,RPG012
101338|1|V000014,RPG016
101341|1|V000014,RPG017
101343|1|V000014,RPG017
101346|1|V000014,RPG017
101349|1|V000014,RPG017
101352|1|V000014,RPG020
101353|1|V000014,RPG017
101354|1|V000014,RPG016
101355|1|V000014,RPG012
101356|1|V000014,RPG020
101359|1|V000014,RPG017
101360|1|V000014,RPG017
101367|1|V000014,RPG016
101368|1|V000014,RPG020
101374|1|V000014,RPG012
101375|1|V000014,RPG017
101377|1|V000014,RPG017
101378|1|V000014,RPG011
101379|1|V000014,RPG016
101380|1|V000014,RPG012
101382|1|V000014,RPG020
101386|1|V000014,RPG012
101387|1|V000014,RPG011
101388|1|V000014,RPG016
101389|1|V000014,RPG011
101392|1|V000014,RPG016
101393|1|V000014,RPG017
101394|1|V000014,RPG016
101396|1|V000014,RPG020
101398|1|V000014,RPG020
101399|1|V000014,RPG017
101400|1|V000014,RPG016
101408|1|V000015,RPG022
101412|1|V000015,RPG021
101430|1|V000015,RPG022
101454|1|V000015,RPG021
101460|1|V000015,RPG022
101462|1|V000015,RPG021
101465|1|V000015,RPG022
101467|1|V000015,RPG021
101468|1|V000015,RPG022
101474|1|V000015,RPG022
101480|1|V000015,RPG022
101486|1|V000015,RPG021
101499|1|V000016,RPG017
101501|1|V000016,RPG019
101504|1|V000016,RPG024
101505|1|V000016,RPG022
101506|1|V000016,RPG025
101510|1|V000016,RPG019
101511|1|V000016,RPG025
101514|1|V000016,RPG019
101515|1|V000016,RPG017
101516|1|V000016,RPG025
101517|1|V000016,RPG025
101518|1|V000016,RPG017
101519|1|V000016,RPG024
101520|1|V000016,RPG022
101521|1|V000016,RPG017
101522|1|V000016,RPG019
101523|1|V000016,RPG019
101526|1|V000016,RPG025
101527|1|V000016,RPG022
101528|1|V000016,RPG019
101531|1|V000016,RPG022
101532|1|V000016,RPG019
101535|1|V000016,RPG024
101536|1|V000016,RPG025
101537|1|V000016,RPG022
101538|1|V000016,RPG025
101539|1|V000016,RPG019
101540|1|V000016,RPG019
101541|1|V000016,RPG022
101542|1|V000016,RPG024
101543|1|V000016,RPG025
101545|1|V000016,RPG022
101547|1|V000016,RPG017
101548|1|V000016,RPG024
101553|1|V000016,RPG022
101554|1|V000016,RPG022
101555|1|V000016,RPG025
101556|1|V000016,RPG024
101558|1|V000016,RPG017
101559|1|V000016,RPG017
101560|1|V000016,RPG022
101563|1|V000016,RPG024
101564|1|V000016,RPG024
101565|1|V000016,RPG025
101566|1|V000016,RPG019
101569|1|V000016,RPG024
101570|1|V000016,RPG024
101571|1|V000016,RPG022
101573|1|V000016,RPG019
101574|1|V000016,RPG017
101579|1|V000016,RPG025
101580|1|V000016,RPG019
101586|1|V000016,RPG017
101587|1|V000016,RPG024
101590|1|V000016,RPG022
101591|1|V000016,RPG025
101594|1|V000017,RPG023
101597|1|V000017,RPG024
101598|1|V000017,RPG025
101599|1|V000017,RPG026
101600|1|V000017,RPG020
101601|1|V000017,RPG020
101602|1|V000017,RPG026
101604|1|V000017,RPG026
101607|1|V000017,RPG023
101608|1|V000017,RPG023
101609|1|V000017,RPG024
101610|1|V000017,RPG023
101611|1|V000017,RPG025
101613|1|V000017,RPG024
101614|1|V000017,RPG023
101618|1|V000017,RPG024
101623|1|V000017,RPG026
101624|1|V000017,RPG026
101628|1|V000017,RPG020
101632|1|V000017,RPG020
101634|1|V000017,RPG026
101636|1|V000017,RPG024
101639|1|V000017,RPG024
101640|1|V000017,RPG024
101642|1|V000017,RPG025
101645|1|V000017,RPG025
101647|1|V000017,RPG026
101649|1|V000017,RPG026
101652|1|V000017,RPG025
101653|1|V000017,RPG024
101654|1|V000017,RPG023
101656|1|V000017,RPG026
101662|1|V000017,RPG024
101664|1|V000017,RPG026
101666|1|V000017,RPG024
101667|1|V000017,RPG023
101669|1|V000017,RPG025
101670|1|V000017,RPG020
101672|1|V000017,RPG020
101673|1|V000017,RPG023
101676|1|V000017,RPG020
101677|1|V000017,RPG025
101678|1|V000017,RPG025
101679|1|V000017,RPG025
101681|1|V000017,RPG020
101685|1|V000017,RPG025
101686|1|V000017,RPG026
101692|1|V000017,RPG024
101694|1|V000017,RPG026
101698|1|V000017,RPG020
101702|1|V000017,RPG026
101704|1|V000017,RPG024
101705|1|V000017,RPG023
101706|1|V000017,RPG026
101707|1|V000017,RPG026
101713|1|V000018,RPG000
101715|1|V000018,RPG004
101717|1|V000018,RPG000
101719|1|V000018,RPG002
101720|1|V000018,RPG026
101726|1|V000018,RPG002
101730|1|V000018,RPG004
101734|1|V000018,RPG000
101737|1|V000018,RPG026
101739|1|V000018,RPG004
101740|1|V000018,RPG026
101743|1|V000018,RPG026
101744|1|V000018,RPG004
101753|1|V000018,RPG002
101755|1|V000018,RPG026
101759|1|V000018,RPG004
101760|1|V000018,RPG002
101763|1|V000018,RPG026
101764|1|V000018,RPG000
101771|1|V000018,RPG002
101772|1|V000018,RPG004
101773|1|V000018,RPG000
101776|1|V000018,RPG000
101778|1|V000018,RPG000
101779|1|V000018,RPG000
101780|1|V000018,RPG004
101783|1|V000018,RPG004
101784|1|V000018,RPG000
101785|1|V000018,RPG002
101786|1|V000018,RPG002
101787|1|V000018,RPG004
101791|1|V000018,RPG000
101792|1|V000018,RPG002
101793|1|V000018,RPG002
101794|1|V000018,RPG004
101796|1|V000018,RPG026
101803|1|V000018,RPG026
101804|1|V000018,RPG002
101805|1|V000018,RPG000
101807|1|V000018,RPG026
101808|1|V000018,RPG000
101809|1|V000018,RPG000
101813|1|V000018,RPG004
101818|1|V000018,RPG002
101825|1|V000018,RPG002
101826|1|V000018,RPG004
101827|1|V000018,RPG002
101829|1|V000018,RPG002
101832|1|V000018,RPG002
101833|1|V000018,RPG004
101838|1|V000018,RPG004
101846|1|V000019,RPG007
101848|1|V000019,RPG006
101851|1|V000019,RPG026
101852|1|V000019,RPG026
101853|1|V000019,RPG006
101855|1|V000019,RPG026
101858|1|V000019,RPG007
101860|1|V000019,RPG007
101862|1|V000019,RPG006
101864|1|V000019,RPG006
101865|1|V000019,RPG007
101867|1|V000019,RPG026
101872|1|V000019,RPG026
101879|1|V000019,RPG006
101886|1|V000019,RPG026
101887|1|V000019,RPG026
101889|1|V000019,RPG006
101890|1|V000019,RPG006
101894|1|V000019,RPG006
101895|1|V000019,RPG007
101901|1|V000019,RPG026
101902|1|V000019,RPG007
101908|1|V000019,RPG006
101910|1|V000019,RPG006
101912|1|V000019,RPG007
101916|1|V000019,RPG006
101917|1|V000019,RPG006
101918|1|V000019,RPG007
101919|1|V000019,RPG026
101922|1|V000019,RPG026
101923|1|V000019,RPG007
101926|1|V000019,RPG026
101928|1|V000019,RPG026
101932|1|V000019,RPG006
101933|1|V000019,RPG026
101934|1|V000019,RPG026
101937|1|V000020,RPG006
101938|1|V000020,RPG006
101941|1|V000020,RPG008
101949|1|V000020,RPG006
101951|1|V000020,RPG006
101952|1|V000020,RPG001
101961|1|V000020,RPG006
101962|1|V000020,RPG001
101966|1|V000020,RPG001
101967|1|V000020,RPG006
101973|1|V000020,RPG006
101974|1|V000020,RPG008
101975|1|V000020,RPG006
101976|1|V000020,RPG001
101985|1|V000020,RPG008
101986|1|V000020,RPG006
101990|1|V000020,RPG006
101994|1|V000020,RPG001
101996|1|V000020,RPG006
101999|1|V000020,RPG006
102002|1|V000020,RPG001
102005|1|V000020,RPG006
102007|1|V000020,RPG006
102010|1|V000020,RPG008
102013|1|V000020,RPG001
102014|1|V000020,RPG001
102015|1|V000020,RPG008
102023|1|V000020,RPG001
102025|1|V000020,RPG008
102026|1|V000002,RPG900
102027|1|V000002,RPG900
102028|1|V000002,RPG900
102029|1|V000002,RPG900
102030|1|V000002,RPG900
102031|1|V000002,RPG900
102032|1|V000002,RPG900
102033|1|V000002,RPG900
102034|1|V000002,RPG900
102035|1|V000002,RPG900
102036|1|V000002,RPG900
102037|1|V000002,RPG900
102038|1|V000003,RPG901
102039|1|V000003,RPG901
102040|1|V000003,RPG901
102041|1|V000003,RPG901
102042|1|V000003,RPG901
102043|1|V000003,RPG901
102044|1|V000003,RPG901
102045|1|V000003,RPG901
102046|1|V000003,RPG901
102047|1|V000003,RPG901
102048|1|V000009,RPG024
102049|1|V000009,RPG024
102052|1|V000001,RPG000
102053|1|V000001,RPG000
102056|1|V000006,RPG020
102057|1|V000006,RPG020
102058|1|V000006,RPG024
102059|1|V000006,RPG024
102062|1|V000007,RPG021
102063|1|V000007,RPG021
102064|1|V000007,RPG023
102065|1|V000007,RPG023
102066|1|V000007,RPG026
102067|1|V000007,RPG026
102070|1|V000008,RPG002
102071|1|V000008,RPG002
102072|1|V000009,RPG027
102073|1|V000009,RPG027
102074|1|V000009,RPG000
102075|1|V000009,RPG000
102076|1|V000009,RPG005
102077|1|V000009,RPG005
102078|1|V000010,RPG004
102079|1|V000010,RPG004
102080|1|V000010,RPG005
102081|1|V000010,RPG005
102086|1|V000011,RPG002
102087|1|V000011,RPG002
102088|1|V000011,RPG007
102089|1|V000011,RPG007
102092|1|V000011,RPG011
102093|1|V000011,RPG011
102094|1|V000012,RPG006
102095|1|V000012,RPG006
102098|1|V000014,RPG011
102099|1|V000014,RPG011
102102|1|V000014,RPG016
102103|1|V000014,RPG016
102104|1|V000014,RPG017
102105|1|V000014,RPG017
102114|1|V000015,RPG021
102117|1|V000016,RPG025
102118|1|V000016,RPG025
102121|1|V000002,RPG900
102122|1|V000002,RPG900
102123|1|V000002,RPG900
102124|1|V000002,RPG900
102125|1|V000002,RPG900
102126|1|V000002,RPG900
102127|1|V000002,RPG900
102128|1|V000002,RPG900
102129|1|V000002,RPG900
102130|1|V000002,RPG900
102131|1|V000002,RPG900
102132|1|V000002,RPG900
102133|1|V000002,RPG900
102134|1|V000002,RPG900
102135|1|V000002,RPG900
102136|1|V000002,RPG900
102137|1|V000002,RPG900
102138|1|V000002,RPG900
102139|1|V000002,RPG900
102140|1|V000002,RPG900
102141|1|V000002,RPG900
102142|1|V000002,RPG900
102143|1|V000002,RPG900
102144|1|V000002,RPG900
102145|1|V000003,RPG901
102146|1|V000003,RPG901
